mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population,year_mm,cityname
53394558,13,13105,2021,5,2,1,19332,2021/05,bunkyo
53394558,13,13105,2021,5,2,2,21134,2021/05,bunkyo
53394642,13,13106,2021,5,0,0,32242,2021/05,taito
53394642,13,13106,2021,5,0,1,31044,2021/05,taito
53394642,13,13106,2021,5,0,2,31781,2021/05,taito
53394642,13,13106,2021,5,1,0,71039,2021/05,taito
53394642,13,13106,2021,5,1,1,36716,2021/05,taito
53394642,13,13106,2021,5,1,2,51639,2021/05,taito
53394642,13,13106,2021,5,2,0,54770,2021/05,taito
53394642,13,13106,2021,5,2,1,34338,2021/05,taito
53394642,13,13106,2021,5,2,2,43311,2021/05,taito
53394519,13,13101,2021,6,0,0,8219,2021/06,chiyoda
53394519,13,13101,2021,6,0,1,3593,2021/06,chiyoda
53394519,13,13101,2021,6,0,2,5603,2021/06,chiyoda
53394519,13,13101,2021,6,1,0,41184,2021/06,chiyoda
53394519,13,13101,2021,6,1,1,9486,2021/06,chiyoda
53394519,13,13101,2021,6,1,2,24052,2021/06,chiyoda
53394519,13,13101,2021,6,2,0,32393,2021/06,chiyoda
53394519,13,13101,2021,6,2,1,7915,2021/06,chiyoda
53394519,13,13101,2021,6,2,2,19132,2021/06,chiyoda
53393671,13,13102,2021,6,0,0,210,2021/06,chuou
53393671,13,13102,2021,6,0,1,159,2021/06,chuou
53393671,13,13102,2021,6,0,2,169,2021/06,chuou
53393671,13,13102,2021,6,1,0,222,2021/06,chuou
53393671,13,13102,2021,6,1,1,155,2021/06,chuou
53393671,13,13102,2021,6,1,2,185,2021/06,chuou
53393671,13,13102,2021,6,2,0,219,2021/06,chuou
53393671,13,13102,2021,6,2,1,156,2021/06,chuou
53393671,13,13102,2021,6,2,2,181,2021/06,chuou
53393558,13,13103,2021,6,0,0,25483,2021/06,minato
53393558,13,13103,2021,6,0,1,21628,2021/06,minato
53393558,13,13103,2021,6,0,2,23100,2021/06,minato
53393558,13,13103,2021,6,1,0,39359,2021/06,minato
53393558,13,13103,2021,6,1,1,23591,2021/06,minato
53393558,13,13103,2021,6,1,2,30622,2021/06,minato
53393558,13,13103,2021,6,2,0,35659,2021/06,minato
53393558,13,13103,2021,6,2,1,23067,2021/06,minato
53393558,13,13103,2021,6,2,2,28616,2021/06,minato
53394517,13,13104,2021,6,0,0,12354,2021/06,shinjuku
53394517,13,13104,2021,6,0,1,7366,2021/06,shinjuku
53394517,13,13104,2021,6,0,2,9310,2021/06,shinjuku
53394517,13,13104,2021,6,1,0,21609,2021/06,shinjuku
53394517,13,13104,2021,6,1,1,9424,2021/06,shinjuku
53394517,13,13104,2021,6,1,2,14988,2021/06,shinjuku
53394517,13,13104,2021,6,2,0,19141,2021/06,shinjuku
53394517,13,13104,2021,6,2,1,8875,2021/06,shinjuku
53394517,13,13104,2021,6,2,2,13474,2021/06,shinjuku
53394558,13,13105,2021,6,0,0,18676,2021/06,bunkyo
53394558,13,13105,2021,6,0,1,18699,2021/06,bunkyo
53394558,13,13105,2021,6,0,2,18924,2021/06,bunkyo
53394558,13,13105,2021,6,1,0,24558,2021/06,bunkyo
53394558,13,13105,2021,6,1,1,19393,2021/06,bunkyo
53394558,13,13105,2021,6,1,2,21980,2021/06,bunkyo
53394558,13,13105,2021,6,2,0,22990,2021/06,bunkyo
53394558,13,13105,2021,6,2,1,19208,2021/06,bunkyo
53394558,13,13105,2021,6,2,2,21165,2021/06,bunkyo
53394642,13,13106,2021,6,0,0,32665,2021/06,taito
53394642,13,13106,2021,6,0,1,30983,2021/06,taito
53394642,13,13106,2021,6,0,2,31684,2021/06,taito
53394642,13,13106,2021,6,1,0,68864,2021/06,taito
53394642,13,13106,2021,6,1,1,36246,2021/06,taito
53394642,13,13106,2021,6,1,2,50225,2021/06,taito
53394642,13,13106,2021,6,2,0,59211,2021/06,taito
53394642,13,13106,2021,6,2,1,34843,2021/06,taito
53394642,13,13106,2021,6,2,2,45281,2021/06,taito
53394519,13,13101,2021,7,0,0,8868,2021/07,chiyoda
53394519,13,13101,2021,7,0,1,4388,2021/07,chiyoda
53394519,13,13101,2021,7,0,2,6381,2021/07,chiyoda
53394519,13,13101,2021,7,1,0,40857,2021/07,chiyoda
53394519,13,13101,2021,7,1,1,10204,2021/07,chiyoda
53394519,13,13101,2021,7,1,2,24049,2021/07,chiyoda
53394519,13,13101,2021,7,2,0,29506,2021/07,chiyoda
53394519,13,13101,2021,7,2,1,8140,2021/07,chiyoda
53394519,13,13101,2021,7,2,2,17780,2021/07,chiyoda
53393671,13,13102,2021,7,0,0,695,2021/07,chuou
53393671,13,13102,2021,7,0,1,519,2021/07,chuou
53393671,13,13102,2021,7,0,2,637,2021/07,chuou
53393671,13,13102,2021,7,1,0,781,2021/07,chuou
53393671,13,13102,2021,7,1,1,492,2021/07,chuou
53393671,13,13102,2021,7,1,2,616,2021/07,chuou
53393671,13,13102,2021,7,2,0,751,2021/07,chuou
53393671,13,13102,2021,7,2,1,501,2021/07,chuou
53393671,13,13102,2021,7,2,2,624,2021/07,chuou
53393558,13,13103,2021,7,0,0,24955,2021/07,minato
53393558,13,13103,2021,7,0,1,21265,2021/07,minato
53393558,13,13103,2021,7,0,2,22296,2021/07,minato
53393558,13,13103,2021,7,1,0,39357,2021/07,minato
53393558,13,13103,2021,7,1,1,23764,2021/07,minato
53393558,13,13103,2021,7,1,2,30423,2021/07,minato
53393558,13,13103,2021,7,2,0,34246,2021/07,minato
53393558,13,13103,2021,7,2,1,22877,2021/07,minato
53393558,13,13103,2021,7,2,2,27539,2021/07,minato
53394517,13,13104,2021,7,0,0,13599,2021/07,shinjuku
53394517,13,13104,2021,7,0,1,8113,2021/07,shinjuku
53394517,13,13104,2021,7,0,2,10926,2021/07,shinjuku
53394517,13,13104,2021,7,1,0,21762,2021/07,shinjuku
53394517,13,13104,2021,7,1,1,9674,2021/07,shinjuku
53394517,13,13104,2021,7,1,2,15372,2021/07,shinjuku
53394517,13,13104,2021,7,2,0,18865,2021/07,shinjuku
53394517,13,13104,2021,7,2,1,9120,2021/07,shinjuku
53394517,13,13104,2021,7,2,2,13794,2021/07,shinjuku
53394558,13,13105,2021,7,0,0,18628,2021/07,bunkyo
53394558,13,13105,2021,7,0,1,18710,2021/07,bunkyo
53394558,13,13105,2021,7,0,2,18545,2021/07,bunkyo
53394558,13,13105,2021,7,1,0,24700,2021/07,bunkyo
53394558,13,13105,2021,7,1,1,19443,2021/07,bunkyo
53394558,13,13105,2021,7,1,2,22093,2021/07,bunkyo
53394558,13,13105,2021,7,2,0,22545,2021/07,bunkyo
53394558,13,13105,2021,7,2,1,19183,2021/07,bunkyo
53394558,13,13105,2021,7,2,2,20834,2021/07,bunkyo
53394642,13,13106,2021,7,0,0,31485,2021/07,taito
53394642,13,13106,2021,7,0,1,30771,2021/07,taito
53394642,13,13106,2021,7,0,2,31159,2021/07,taito
53394642,13,13106,2021,7,1,0,70428,2021/07,taito
53394642,13,13106,2021,7,1,1,36990,2021/07,taito
53394642,13,13106,2021,7,1,2,51218,2021/07,taito
53394642,13,13106,2021,7,2,0,56610,2021/07,taito
53394642,13,13106,2021,7,2,1,34783,2021/07,taito
53394642,13,13106,2021,7,2,2,44100,2021/07,taito
53394519,13,13101,2021,8,0,0,8737,2021/08,chiyoda
53394519,13,13101,2021,8,0,1,3865,2021/08,chiyoda
53394519,13,13101,2021,8,0,2,6125,2021/08,chiyoda
53394519,13,13101,2021,8,1,0,36587,2021/08,chiyoda
53394519,13,13101,2021,8,1,1,9071,2021/08,chiyoda
53394519,13,13101,2021,8,1,2,21365,2021/08,chiyoda
53394519,13,13101,2021,8,2,0,27603,2021/08,chiyoda
53394519,13,13101,2021,8,2,1,7391,2021/08,chiyoda
53394519,13,13101,2021,8,2,2,16449,2021/08,chiyoda
53393671,13,13102,2021,8,0,0,883,2021/08,chuou
53393671,13,13102,2021,8,0,1,417,2021/08,chuou
53393671,13,13102,2021,8,0,2,671,2021/08,chuou
53393671,13,13102,2021,8,1,0,572,2021/08,chuou
53393671,13,13102,2021,8,1,1,406,2021/08,chuou
53393671,13,13102,2021,8,1,2,494,2021/08,chuou
53393671,13,13102,2021,8,2,0,672,2021/08,chuou
53393671,13,13102,2021,8,2,1,410,2021/08,chuou
53393671,13,13102,2021,8,2,2,551,2021/08,chuou
53393558,13,13103,2021,8,0,0,24127,2021/08,minato
53393558,13,13103,2021,8,0,1,20677,2021/08,minato
53393558,13,13103,2021,8,0,2,22064,2021/08,minato
53393558,13,13103,2021,8,1,0,36945,2021/08,minato
53393558,13,13103,2021,8,1,1,23373,2021/08,minato
53393558,13,13103,2021,8,1,2,29123,2021/08,minato
53393558,13,13103,2021,8,2,0,32810,2021/08,minato
53393558,13,13103,2021,8,2,1,22503,2021/08,minato
53393558,13,13103,2021,8,2,2,26846,2021/08,minato
53394517,13,13104,2021,8,0,0,11801,2021/08,shinjuku
53394517,13,13104,2021,8,0,1,7666,2021/08,shinjuku
53394517,13,13104,2021,8,0,2,9935,2021/08,shinjuku
53394517,13,13104,2021,8,1,0,20829,2021/08,shinjuku
53394517,13,13104,2021,8,1,1,9525,2021/08,shinjuku
53394517,13,13104,2021,8,1,2,14847,2021/08,shinjuku
53394517,13,13104,2021,8,2,0,17917,2021/08,shinjuku
53394517,13,13104,2021,8,2,1,8926,2021/08,shinjuku
53394517,13,13104,2021,8,2,2,13262,2021/08,shinjuku
53394558,13,13105,2021,8,0,0,17987,2021/08,bunkyo
53394558,13,13105,2021,8,0,1,18093,2021/08,bunkyo
53394558,13,13105,2021,8,0,2,18301,2021/08,bunkyo
53394558,13,13105,2021,8,1,0,22802,2021/08,bunkyo
53394558,13,13105,2021,8,1,1,18680,2021/08,bunkyo
53394558,13,13105,2021,8,1,2,20837,2021/08,bunkyo
53394558,13,13105,2021,8,2,0,21249,2021/08,bunkyo
53394558,13,13105,2021,8,2,1,18491,2021/08,bunkyo
53394558,13,13105,2021,8,2,2,20019,2021/08,bunkyo
53394642,13,13106,2021,8,0,0,31347,2021/08,taito
53394642,13,13106,2021,8,0,1,30864,2021/08,taito
53394642,13,13106,2021,8,0,2,31003,2021/08,taito
53394642,13,13106,2021,8,1,0,62318,2021/08,taito
53394642,13,13106,2021,8,1,1,34656,2021/08,taito
53394642,13,13106,2021,8,1,2,46668,2021/08,taito
53394642,13,13106,2021,8,2,0,52327,2021/08,taito
53394642,13,13106,2021,8,2,1,33433,2021/08,taito
53394642,13,13106,2021,8,2,2,41615,2021/08,taito
53394519,13,13101,2021,9,0,0,9389,2021/09,chiyoda
53394519,13,13101,2021,9,0,1,4035,2021/09,chiyoda
53394519,13,13101,2021,9,0,2,6406,2021/09,chiyoda
53394519,13,13101,2021,9,1,0,37388,2021/09,chiyoda
53394519,13,13101,2021,9,1,1,8910,2021/09,chiyoda
53394519,13,13101,2021,9,1,2,21993,2021/09,chiyoda
53394519,13,13101,2021,9,2,0,28055,2021/09,chiyoda
53394519,13,13101,2021,9,2,1,7285,2021/09,chiyoda
53394519,13,13101,2021,9,2,2,16797,2021/09,chiyoda
53393671,13,13102,2021,9,0,0,293,2021/09,chuou
53393671,13,13102,2021,9,0,1,184,2021/09,chuou
53393671,13,13102,2021,9,0,2,224,2021/09,chuou
53393671,13,13102,2021,9,1,0,353,2021/09,chuou
53393671,13,13102,2021,9,1,1,208,2021/09,chuou
53393671,13,13102,2021,9,1,2,265,2021/09,chuou
53393671,13,13102,2021,9,2,0,333,2021/09,chuou
53393671,13,13102,2021,9,2,1,200,2021/09,chuou
53393671,13,13102,2021,9,2,2,252,2021/09,chuou
53393558,13,13103,2021,9,0,0,24100,2021/09,minato
53393558,13,13103,2021,9,0,1,21228,2021/09,minato
53393558,13,13103,2021,9,0,2,22153,2021/09,minato
53393558,13,13103,2021,9,1,0,37668,2021/09,minato
53393558,13,13103,2021,9,1,1,23106,2021/09,minato
53393558,13,13103,2021,9,1,2,29407,2021/09,minato
53393558,13,13103,2021,9,2,0,33145,2021/09,minato
53393558,13,13103,2021,9,2,1,22480,2021/09,minato
53393558,13,13103,2021,9,2,2,26989,2021/09,minato
53394517,13,13104,2021,9,0,0,11035,2021/09,shinjuku
53394517,13,13104,2021,9,0,1,6876,2021/09,shinjuku
53394517,13,13104,2021,9,0,2,9131,2021/09,shinjuku
53394517,13,13104,2021,9,1,0,20969,2021/09,shinjuku
53394517,13,13104,2021,9,1,1,9027,2021/09,shinjuku
53394517,13,13104,2021,9,1,2,14553,2021/09,shinjuku
53394517,13,13104,2021,9,2,0,17658,2021/09,shinjuku
53394517,13,13104,2021,9,2,1,8310,2021/09,shinjuku
53394517,13,13104,2021,9,2,2,12746,2021/09,shinjuku
53394558,13,13105,2021,9,0,0,17904,2021/09,bunkyo
53394558,13,13105,2021,9,0,1,17750,2021/09,bunkyo
53394558,13,13105,2021,9,0,2,17852,2021/09,bunkyo
53394558,13,13105,2021,9,1,0,23856,2021/09,bunkyo
53394558,13,13105,2021,9,1,1,19021,2021/09,bunkyo
53394558,13,13105,2021,9,1,2,21617,2021/09,bunkyo
53394558,13,13105,2021,9,2,0,21872,2021/09,bunkyo
53394558,13,13105,2021,9,2,1,18597,2021/09,bunkyo
53394558,13,13105,2021,9,2,2,20362,2021/09,bunkyo
53394642,13,13106,2021,9,0,0,31614,2021/09,taito
53394642,13,13106,2021,9,0,1,30515,2021/09,taito
53394642,13,13106,2021,9,0,2,31239,2021/09,taito
53394642,13,13106,2021,9,1,0,66050,2021/09,taito
53394642,13,13106,2021,9,1,1,35627,2021/09,taito
53394642,13,13106,2021,9,1,2,48631,2021/09,taito
53394642,13,13106,2021,9,2,0,54571,2021/09,taito
53394642,13,13106,2021,9,2,1,33923,2021/09,taito
53394642,13,13106,2021,9,2,2,42834,2021/09,taito
53394519,13,13101,2021,10,0,0,9748,2021/10,chiyoda
53394519,13,13101,2021,10,0,1,4820,2021/10,chiyoda
53394519,13,13101,2021,10,0,2,6976,2021/10,chiyoda
53394519,13,13101,2021,10,1,0,41301,2021/10,chiyoda
53394519,13,13101,2021,10,1,1,10374,2021/10,chiyoda
53394519,13,13101,2021,10,1,2,24523,2021/10,chiyoda
53394519,13,13101,2021,10,2,0,31123,2021/10,chiyoda
53394519,13,13101,2021,10,2,1,8582,2021/10,chiyoda
53394519,13,13101,2021,10,2,2,18863,2021/10,chiyoda
53393671,13,13102,2021,10,0,0,171,2021/10,chuou
53393671,13,13102,2021,10,0,1,87,2021/10,chuou
53393671,13,13102,2021,10,0,2,122,2021/10,chuou
53393671,13,13102,2021,10,1,0,218,2021/10,chuou
53393671,13,13102,2021,10,1,1,156,2021/10,chuou
53393671,13,13102,2021,10,1,2,184,2021/10,chuou
53393671,13,13102,2021,10,2,0,202,2021/10,chuou
53393671,13,13102,2021,10,2,1,134,2021/10,chuou
53393671,13,13102,2021,10,2,2,164,2021/10,chuou
53393558,13,13103,2021,10,0,0,26826,2021/10,minato
53393558,13,13103,2021,10,0,1,24400,2021/10,minato
53393558,13,13103,2021,10,0,2,25027,2021/10,minato
53393558,13,13103,2021,10,1,0,38176,2021/10,minato
53393558,13,13103,2021,10,1,1,24286,2021/10,minato
53393558,13,13103,2021,10,1,2,30666,2021/10,minato
53393558,13,13103,2021,10,2,0,34515,2021/10,minato
53393558,13,13103,2021,10,2,1,24323,2021/10,minato
53393558,13,13103,2021,10,2,2,28847,2021/10,minato
53394517,13,13104,2021,10,0,0,11616,2021/10,shinjuku
53394517,13,13104,2021,10,0,1,7641,2021/10,shinjuku
53394517,13,13104,2021,10,0,2,9509,2021/10,shinjuku
53394517,13,13104,2021,10,1,0,20409,2021/10,shinjuku
53394517,13,13104,2021,10,1,1,9492,2021/10,shinjuku
53394517,13,13104,2021,10,1,2,14677,2021/10,shinjuku
53394517,13,13104,2021,10,2,0,17572,2021/10,shinjuku
53394517,13,13104,2021,10,2,1,8895,2021/10,shinjuku
53394517,13,13104,2021,10,2,2,13010,2021/10,shinjuku
53394558,13,13105,2021,10,0,0,18645,2021/10,bunkyo
53394558,13,13105,2021,10,0,1,18303,2021/10,bunkyo
53394558,13,13105,2021,10,0,2,18390,2021/10,bunkyo
53394558,13,13105,2021,10,1,0,24010,2021/10,bunkyo
53394558,13,13105,2021,10,1,1,19142,2021/10,bunkyo
53394558,13,13105,2021,10,1,2,21655,2021/10,bunkyo
53394558,13,13105,2021,10,2,0,22280,2021/10,bunkyo
53394558,13,13105,2021,10,2,1,18871,2021/10,bunkyo
53394558,13,13105,2021,10,2,2,20602,2021/10,bunkyo
53394642,13,13106,2021,10,0,0,31304,2021/10,taito
53394642,13,13106,2021,10,0,1,29954,2021/10,taito
53394642,13,13106,2021,10,0,2,30862,2021/10,taito
53394642,13,13106,2021,10,1,0,66263,2021/10,taito
53394642,13,13106,2021,10,1,1,36106,2021/10,taito
53394642,13,13106,2021,10,1,2,48751,2021/10,taito
53394642,13,13106,2021,10,2,0,54986,2021/10,taito
53394642,13,13106,2021,10,2,1,34122,2021/10,taito
53394642,13,13106,2021,10,2,2,42980,2021/10,taito
53394519,13,13101,2021,11,0,0,10588,2021/11,chiyoda
53394519,13,13101,2021,11,0,1,5607,2021/11,chiyoda
53394519,13,13101,2021,11,0,2,7609,2021/11,chiyoda
53394519,13,13101,2021,11,1,0,46767,2021/11,chiyoda
53394519,13,13101,2021,11,1,1,11858,2021/11,chiyoda
53394519,13,13101,2021,11,1,2,27783,2021/11,chiyoda
53394519,13,13101,2021,11,2,0,34708,2021/11,chiyoda
53394519,13,13101,2021,11,2,1,9775,2021/11,chiyoda
53394519,13,13101,2021,11,2,2,21058,2021/11,chiyoda
53393671,13,13102,2021,11,0,0,209,2021/11,chuou
53393671,13,13102,2021,11,0,1,162,2021/11,chuou
53393671,13,13102,2021,11,0,2,200,2021/11,chuou
53393671,13,13102,2021,11,1,0,229,2021/11,chuou
53393671,13,13102,2021,11,1,1,117,2021/11,chuou
53393671,13,13102,2021,11,1,2,176,2021/11,chuou
53393671,13,13102,2021,11,2,0,222,2021/11,chuou
53393671,13,13102,2021,11,2,1,132,2021/11,chuou
53393671,13,13102,2021,11,2,2,184,2021/11,chuou
53393558,13,13103,2021,11,0,0,27818,2021/11,minato
53393558,13,13103,2021,11,0,1,24440,2021/11,minato
53393558,13,13103,2021,11,0,2,25534,2021/11,minato
53393558,13,13103,2021,11,1,0,39740,2021/11,minato
53393558,13,13103,2021,11,1,1,25712,2021/11,minato
53393558,13,13103,2021,11,1,2,32178,2021/11,minato
53393558,13,13103,2021,11,2,0,35766,2021/11,minato
53393558,13,13103,2021,11,2,1,25288,2021/11,minato
53393558,13,13103,2021,11,2,2,29963,2021/11,minato
53394517,13,13104,2021,11,0,0,13332,2021/11,shinjuku
53394517,13,13104,2021,11,0,1,7685,2021/11,shinjuku
53394517,13,13104,2021,11,0,2,9658,2021/11,shinjuku
53394517,13,13104,2021,11,1,0,21518,2021/11,shinjuku
53394517,13,13104,2021,11,1,1,9346,2021/11,shinjuku
53394517,13,13104,2021,11,1,2,14889,2021/11,shinjuku
53394517,13,13104,2021,11,2,0,18789,2021/11,shinjuku
53394517,13,13104,2021,11,2,1,8792,2021/11,shinjuku
53394517,13,13104,2021,11,2,2,13145,2021/11,shinjuku
53394558,13,13105,2021,11,0,0,18569,2021/11,bunkyo
53394558,13,13105,2021,11,0,1,18465,2021/11,bunkyo
53394558,13,13105,2021,11,0,2,18377,2021/11,bunkyo
53394558,13,13105,2021,11,1,0,23896,2021/11,bunkyo
53394558,13,13105,2021,11,1,1,19291,2021/11,bunkyo
53394558,13,13105,2021,11,1,2,21651,2021/11,bunkyo
53394558,13,13105,2021,11,2,0,22120,2021/11,bunkyo
53394558,13,13105,2021,11,2,1,19016,2021/11,bunkyo
53394558,13,13105,2021,11,2,2,20559,2021/11,bunkyo
53394642,13,13106,2021,11,0,0,30683,2021/11,taito
53394642,13,13106,2021,11,0,1,29548,2021/11,taito
53394642,13,13106,2021,11,0,2,30136,2021/11,taito
53394642,13,13106,2021,11,1,0,67067,2021/11,taito
53394642,13,13106,2021,11,1,1,35890,2021/11,taito
53394642,13,13106,2021,11,1,2,49347,2021/11,taito
53394642,13,13106,2021,11,2,0,54939,2021/11,taito
53394642,13,13106,2021,11,2,1,33776,2021/11,taito
53394642,13,13106,2021,11,2,2,42943,2021/11,taito
53394519,13,13101,2021,12,0,0,10745,2021/12,chiyoda
53394519,13,13101,2021,12,0,1,5829,2021/12,chiyoda
53394519,13,13101,2021,12,0,2,8013,2021/12,chiyoda
53394519,13,13101,2021,12,1,0,41403,2021/12,chiyoda
53394519,13,13101,2021,12,1,1,10838,2021/12,chiyoda
53394519,13,13101,2021,12,1,2,25045,2021/12,chiyoda
53394519,13,13101,2021,12,2,0,33491,2021/12,chiyoda
53394519,13,13101,2021,12,2,1,9545,2021/12,chiyoda
53394519,13,13101,2021,12,2,2,20649,2021/12,chiyoda
53393671,13,13102,2021,12,0,0,115,2021/12,chuou
53393671,13,13102,2021,12,0,1,90,2021/12,chuou
53393671,13,13102,2021,12,0,2,126,2021/12,chuou
53393671,13,13102,2021,12,1,0,230,2021/12,chuou
53393671,13,13102,2021,12,1,1,109,2021/12,chuou
53393671,13,13102,2021,12,1,2,174,2021/12,chuou
53393671,13,13102,2021,12,2,0,200,2021/12,chuou
53393671,13,13102,2021,12,2,1,104,2021/12,chuou
53393671,13,13102,2021,12,2,2,161,2021/12,chuou
53393558,13,13103,2021,12,0,0,27244,2021/12,minato
53393558,13,13103,2021,12,0,1,24723,2021/12,minato
53393558,13,13103,2021,12,0,2,25616,2021/12,minato
53393558,13,13103,2021,12,1,0,36965,2021/12,minato
53393558,13,13103,2021,12,1,1,24936,2021/12,minato
53393558,13,13103,2021,12,1,2,30724,2021/12,minato
53393558,13,13103,2021,12,2,0,34456,2021/12,minato
53393558,13,13103,2021,12,2,1,24881,2021/12,minato
53393558,13,13103,2021,12,2,2,29406,2021/12,minato
53394517,13,13104,2021,12,0,0,24744,2021/12,shinjuku
53394517,13,13104,2021,12,0,1,8418,2021/12,shinjuku
53394517,13,13104,2021,12,0,2,13913,2021/12,shinjuku
53394517,13,13104,2021,12,1,0,20430,2021/12,shinjuku
53394517,13,13104,2021,12,1,1,9370,2021/12,shinjuku
53394517,13,13104,2021,12,1,2,14494,2021/12,shinjuku
53394517,13,13104,2021,12,2,0,21543,2021/12,shinjuku
53394517,13,13104,2021,12,2,1,9124,2021/12,shinjuku
53394517,13,13104,2021,12,2,2,14344,2021/12,shinjuku
53394558,13,13105,2021,12,0,0,19386,2021/12,bunkyo
53394558,13,13105,2021,12,0,1,18691,2021/12,bunkyo
53394558,13,13105,2021,12,0,2,18945,2021/12,bunkyo
53394558,13,13105,2021,12,1,0,22866,2021/12,bunkyo
53394558,13,13105,2021,12,1,1,18337,2021/12,bunkyo
53394558,13,13105,2021,12,1,2,20701,2021/12,bunkyo
53394558,13,13105,2021,12,2,0,21968,2021/12,bunkyo
53394558,13,13105,2021,12,2,1,18428,2021/12,bunkyo
53394558,13,13105,2021,12,2,2,20248,2021/12,bunkyo
53394642,13,13106,2021,12,0,0,31266,2021/12,taito
53394642,13,13106,2021,12,0,1,29881,2021/12,taito
53394642,13,13106,2021,12,0,2,30494,2021/12,taito
53394642,13,13106,2021,12,1,0,62125,2021/12,taito
53394642,13,13106,2021,12,1,1,34895,2021/12,taito
53394642,13,13106,2021,12,1,2,46501,2021/12,taito
53394642,13,13106,2021,12,2,0,54161,2021/12,taito
53394642,13,13106,2021,12,2,1,33601,2021/12,taito
53394642,13,13106,2021,12,2,2,42370,2021/12,taito
